ID,Title,URL,Content,Date,Type,PDF URL,Embedded,,,,,,,,Firebase Upload,Firebase Storage Upload,,Firebase Meta Data Upload,Firebase Storage Upload
418761,Global Summit 2023 &#8211; Day 2 &#8211; Workshop 2,https://businessfightspoverty.org/global-summit-2023-day-2-workshop-2,"The Workshop on “Collaborating on Generative AI for Social Impact” convened a group of technologists, business leaders, and social impact advocates to unpack the vast potential of AI for societal transformation, as well as the significant risks. Key themes encompassed the evolving AI landscape, the application of AI for solving social issues, the need for purpose-driven, human-centric design, and the importance of transparency, trust, and regulations.",2023-06-22 16:20:39,Insights,https://drive.google.com/file/d/10QkpzXIO5qQcYDuG5cT7WhOXbhxRipGT/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
418749,Global Summit 2023 &#8211; Day 2 &#8211; Workshop 1,https://businessfightspoverty.org/global-summit-2023-day-2-workshop-1,"This insights paper captures the key takeaways from a skills-based session, “Partnerships for Systemic Change: Practical Approaches in Food Systems”, where global experts in the food systems domain shared their knowledge and insights on designing and implementing effective systems change. The session was organised as part of the Business Fights Poverty Global Summit 2023, emphasising the significance of collaboration and collective action in addressing complex challenges.",2023-06-22 16:16:23,Insights,https://drive.google.com/file/d/1OMnTbTdpfErhLqst1rR9sVgifVvHiZWU/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
418747,Global Summit 2023 &#8211; Day 2 &#8211; Fireside Chat,https://businessfightspoverty.org/global-summit-2023-day-2-fireside-chat,"The Business Fights Poverty Global Summit 2023 brought together thought leaders in a fireside chat to explore how business partnerships can be leveraged to accelerate the Sustainable Development Goals (SDGs). The conversation cut across various sectors and covered a range of topics, from the current trajectory of the SDGs to harnessing the power of private-private partnerships, as well as the untapped potential in exploring the intersection of ESG factors.",2023-06-22 15:56:07,Insights,https://drive.google.com/file/d/1DjJ30OKAMGbzQ8l_P6c5goQ7dMigiVgF/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
418745,Global Summit 2023 &#8211; Day 1 &#8211; Twitter Space,https://businessfightspoverty.org/global-summit-2023-day-1-twitter-space,"The Business Fights Poverty Global Summit 2023’s Twitter Space discussion, aptly titled “Amplifying Social Impact Through Business,” was a pivotal discourse for business leaders, policy enthusiasts, and advocates of social development. The session galvanised around the necessity for businesses to transform their operations to align with the United Nations’ Sustainable Development Goals (SDGs). A panel of experts grappled with multifaceted issues surrounding ESG integration, localising SDGs, and the exigency to remodel business structures towards sustainable practices.",2023-06-21 15:51:54,Insights,https://drive.google.com/file/d/1KdYRFjbaJfoawtGPY1KM0efb8HIpQTwF/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
418735,Global Summit 2023 &#8211; Day 1 &#8211; Peer Circles &#8211; Social Impact,https://businessfightspoverty.org/global-summit-2023-day-1-peer-circles-social-impact,"The Business Fights Poverty Global Summit 2023 workshop titled “Integrating Social Impact into Business DNA” was a poignant exploration of how businesses can effectively address societal challenges and align social impact with core business strategies. Top minds from academia and industry gathered to present their insights, with a focus on living wages, social norms, and tackling gender inequality, backed by robust strategies and relevant case studies.",2023-06-21 15:41:59,Insights,https://drive.google.com/file/d/1kFi_tY_xS2szAOvX6gw0FDI1svKiWPrV/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
418731,Global Summit 2023 &#8211; Day 1 &#8211; Fireside Chat,https://businessfightspoverty.org/global-summit-2023-day-1-fireside-chat,"The Business Fights Poverty Global Summit 2023 Fireside Chat on “Business Action to Tackle Inequality” convened distinguished leaders in a stirring conversation that revolved around humanitarian response, policy advocacy, and leveraging core business capabilities to create a more equitable society. The discussions reflected on practical strategies, policies, and partnerships – in alignment with each entity’s unique value chains and communities where they work – to address pervasive inequality, with a specific focus on the forcibly displaced population. The UN reports that by mid-2022, approximately 103 million people were forcibly displaced from their homes and families.",2023-06-21 15:20:46,Insights,https://drive.google.com/file/d/1ugD7FYJr4pjp6w4YGzKgEZIp90V97Xhi/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433156,Online Written Discussion &#8211; SOCIAL INNOVATION / ONLINE WRITTEN DISCUSSION / 13 APR 2023,https://businessfightspoverty.org/online-written-discussion-social-innovation-online-written-discussion-13-apr-2023-2,"Our online written discussion explored &#8220;How can businesses encourage and support social innovation in their organisations, and what are the benefits of doing so?&#8221; The discussion analysed how businesses are accelerating social innovation, the success of implementing it, and methods to collaborate for maximum impact. The consensus was that understanding the specific context is crucial before initiating social innovation.",2023-04-13 00:00:00,Insights,https://drive.google.com/file/d/1Nm_gOAf0I5arfsugNE8zozZhMFTICneV/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416043,Online Written Discussion &#8211; SOCIAL INNOVATION,https://businessfightspoverty.org/online-written-discussion-social-innovation-online-written-discussion-13-apr-2023,"Our online written discussion explored &#8220;How can businesses encourage and support social innovation in their organisations, and what are the benefits of doing so?&#8221; The discussion analysed how businesses are accelerating social innovation, the success of implementing it, and methods to collaborate for maximum impact. The consensus was that understanding the specific context is crucial before initiating social innovation.",2023-04-13 00:00:00,Insights,https://drive.google.com/file/d/1Nm_gOAf0I5arfsugNE8zozZhMFTICneV/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433154,Online Written Discussion &#8211; CLIMATE AND HEALTH / ONLINE WRITTEN DISCUSSION / 16 MAR 2023,https://businessfightspoverty.org/online-written-discussion-climate-and-health-online-written-discussion-16-mar-2023-2,"Our online written discussion examined &#8220;What are the connections between health equity and climate change, and how can businesses play a role?&#8221; We addressed how climate change impacts health, intensifying extreme weather events and disproportionately affecting vulnerable communities. The conversation emphasised the urgent need for businesses to take action and contribute to climate change mitigation and adaptation strategies.",2023-03-16 00:00:00,Insights,https://drive.google.com/file/d/1Q7LUZ-ZgVgx8nqaeE_LeSc2nf2W4vNib/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416041,Online Written Discussion &#8211; CLIMATE AND HEALTH,https://businessfightspoverty.org/online-written-discussion-climate-and-health-online-written-discussion-16-mar-2023,"Our online written discussion examined &#8220;What are the connections between health equity and climate change, and how can businesses play a role?&#8221; We addressed how climate change impacts health, intensifying extreme weather events and disproportionately affecting vulnerable communities. The conversation emphasised the urgent need for businesses to take action and contribute to climate change mitigation and adaptation strategies.",2023-03-16 00:00:00,Insights,https://drive.google.com/file/d/1Q7LUZ-ZgVgx8nqaeE_LeSc2nf2W4vNib/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416039,Gender 2023 &#8211; Day 2 Webinar,https://businessfightspoverty.org/gender-2023-day-2-webinar,"Our webinar explored &#8220;How can businesses collaborate to tackle gender-based violence in the workplace?&#8221; A panel of experts discussed strategies and approaches for creating safer, more supportive working environments. Establishing holistic employee support systems and leveraging communication channels were highlighted as innovative initiatives to make a meaningful difference in addressing gender-based violence at work. Hosted during our Gender Summit 2023.",2023-03-09 00:00:00,Insights,https://drive.google.com/file/d/1oHs90dBgmIwXBHSI_PlcIQcnIlf6L5hS/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416037,Gender 2023 &#8211; Day 2 Fireside,https://businessfightspoverty.org/gender-2023-day-2-fireside,"Our Fireside Chat explored &#8220;How can we drive health equity by empowering women?&#8221; We discussed global public health, vaccine confidence, and the vital role women play in overcoming challenges. Our interviewees provided valuable insights on addressing health inequities and improving well-being for all by examining the interplay between gender, vaccination efforts, and public health outcomes. Hosted during our Gender Summit 2023.",2023-03-09 00:00:00,Insights,https://drive.google.com/file/d/1wjE8odzB8xv6LX26peRzW20TROqVe7gd/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416035,Gender 2023 &#8211; Day 2 Twitter,https://businessfightspoverty.org/gender-2023-day-2-twitter,"Our Twitter Space explored &#8220;How can business support women entrepreneurs and improve lives?&#8221; We discussed the importance of increasing women&#8217;s representation in leadership, fostering mentorship, skill development, promoting women supporting women, engaging men, and leveraging government policy, civil society, and social entrepreneurs. Hosted during our Gender Summit 2023.",2023-03-09 00:00:00,Insights,https://drive.google.com/file/d/1OYTHsD2nMHxkyGna4XMjxt8dixZ7M5X5/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416033,Gender 2023 &#8211; Day 1 Workshop 2,https://businessfightspoverty.org/gender-2023-day-1-workshop-2,"Our workshop explored &#8220;How can business apply a gender equity lens to net-zero planning?&#8221; We discussed the importance of incorporating a gender perspective in decarbonisation efforts, as climate change disproportionately affects women and girls. Acknowledging and addressing disparities can lead to more equitable and sustainable outcomes. Integrating gender into decision-making empowers women during the transition. Hosted during our Gender Summit 2023.",2023-03-08 00:00:00,Insights,https://drive.google.com/file/d/1i-zN3VUp2ZSHVcJWOA6WGvg2iVqIvkLl/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416031,Gender 2023 &#8211; Day 1 Fireside,https://businessfightspoverty.org/gender-2023-day-1-fireside,"Our Fireside Chat explored &#8220;How can you succeed as an entrepreneur and make a difference in your community?&#8221; Female social impact pioneers shared insights and best practices to overcome barriers, leverage resources, and forge partnerships. Collaboration, mentorship, and financial support were highlighted as crucial for driving meaningful social impact. Hosted during our Gender Summit 2023.",2023-03-08 00:00:00,Insights,https://drive.google.com/file/d/1jIjr9FPBUkxomzSRXi5n61uryzWc4w5E/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416029,Gender 2023 &#8211; Day 1 Workshop 1,https://businessfightspoverty.org/gender-2023-day-1-workshop-1,"Our workshop explored &#8220;How can we support female entrepreneurs, including through financial and technological innovation?&#8221; We discussed challenges women face in finance, digital skills, and networking, while identifying collaborative strategies to overcome obstacles and achieve business goals. Insights emphasised mentorship and shared experiences in supporting women entrepreneurs. Hosted during our Gender Summit 2023.",2023-03-08 00:00:00,Insights,https://drive.google.com/file/d/1-Ob6oCV5KOLPgIrzNefM7uYUqf5w0q4S/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433146,Together for 2023 &#8211;,https://businessfightspoverty.org/together-for-2023-2,"Our online forum discussion explored the evolving polycrisis of COVID-19, conflict, and climate change during the Together for 2023 Summit. Participants focused on reimagining and reshaping global systems that perpetuate these challenges, pushing millions into poverty. The conversation highlighted interconnected solutions and collaborative strategies for addressing the crisis and building a better future.",2023-01-23 00:00:00,Insights,https://drive.google.com/file/d/1bbYHQ9TleCzwZkQRzDC30wdwo4ci0YCq/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416027,Together for 2023,https://businessfightspoverty.org/together-for-2023,"Our online forum discussion explored the evolving polycrisis of COVID-19, conflict, and climate change during the Together for 2023 Summit. Participants focused on reimagining and reshaping global systems that perpetuate these challenges, pushing millions into poverty. The conversation highlighted interconnected solutions and collaborative strategies for addressing the crisis and building a better future.",2023-01-23 00:00:00,Insights,https://drive.google.com/file/d/1bbYHQ9TleCzwZkQRzDC30wdwo4ci0YCq/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416025,Climate Justice 2022 &#8211; DAY 2 WORKSHOP 2 INSIGHTS SUMMARY &#8211; GENDER,https://businessfightspoverty.org/climate-justice-2022-day-2-workshop-2-insights-summary-gender,"Our workshop explored &#8220;What more can we do to place gender equity at the heart of climate action?&#8221; and highlighted the importance of aligning climate and gender agendas for equitable action. Participants emphasised the need to involve women, men, and boys in dismantling patriarchal prejudices and norms, while empowering women as champions in the fight against climate change. Hosted during our Climate Justice 2022 Summit.",2022-11-10 00:00:00,Insights,https://drive.google.com/file/d/16-XrKw5zOrqWly-nMB48H62WtR5PJMxH/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416023,Climate Justice 2022 &#8211; DAY 2 WORKSHOP 1 INSIGHTS SUMMARY &#8211; YOUNG ENTREPRENEURS,https://businessfightspoverty.org/climate-justice-2022-day-2-workshop-1-insights-summary-young-entrepreneurs,"Our workshop explored &#8220;How can we scale youth enterprise solutions for climate justice?&#8221; and emphasised the importance of supporting young entrepreneurs addressing climate injustice. Attendees discussed innovative ideas, early engagement, and intergenerational collaboration for success in youth-led enterprises. Hosted with the Corporate Responsibility Initiative, Harvard Kennedy School, Change by Degrees, and INJAZ Egypt during our Climate Justice 2022 Summit.",2022-11-10 00:00:00,Insights,https://drive.google.com/file/d/15_4cADDgmVwiouEbInzKAXF9fhXFj5Pq/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416021,Climate Justice 2022 &#8211; DAY 1 WORKSHOP 2 INSIGHTS SUMMARY &#8211; HEALTH,https://businessfightspoverty.org/climate-justice-2022-day-1-workshop-2-insights-summary-health,"Our workshop explored &#8220;How can we collaborate better across climate and health to drive equity and resilience?&#8221; and highlighted the unequal impacts of climate change on health. Attendees discussed breaking silos, integrating health into climate solutions, and fostering partnerships for win-win outcomes. Hosted with GSK during our Climate Justice 2022 Summit.",2022-11-09 00:00:00,Insights,https://drive.google.com/file/d/18Jp-UjntOhuLjP9OEweJPrhXCCT-fRIZ/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416019,Climate Justice 2022 &#8211; DAY 1 WORKSHOP 1 INSIGHTS SUMMARY &#8211; LEADERSHIP,https://businessfightspoverty.org/climate-justice-2022-day-1-workshop-1-insights-summary-leadership,Our workshop explored &#8220;Where are the gaps in business leadership for climate justice?&#8221; and emphasised the need for a company-wide mindset shift. Participants agreed that dismantling &#8220;business as usual&#8221; and engaging deeply with affected communities are essential for climate justice. Hosted with Meta during our Climate Justice 2022 Summit.,2022-11-09 00:00:00,Insights,https://drive.google.com/file/d/13pcoesN2pyUDdr8JVtut3JdoAkejOeTt/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416017,Global Goals 2022 &#8211; Day 2_WORKSHOP_MINING ANGLO v2,https://businessfightspoverty.org/global-goals-2022-day-2_workshop_mining-anglo-v2,"Our workshop explored &#8220;How do you create a sustainable and ethical supply chain for decarbonisation? Lessons from mining&#8221;, emphasising the need for transparency, stakeholder engagement, and fair sharing of burdens and benefits. Participants discussed the role of comprehensive audit processes, such as the IRMA Standard for Sustainable Mining, in providing reassurance beyond ESG reporting. Hosted with Anglo American during our Global Goals 2022 Summit.",2022-09-21 00:00:00,Insights,https://drive.google.com/file/d/1zucqRPEfE4NzxZRQHK4is0cVak5IUjtq/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416015,Global Goals 2022 &#8211; Day 2_WEBINAR_DEI Strategy IFC,https://businessfightspoverty.org/global-goals-2022-day-2_webinar_dei-strategy-ifc,"Our webinar explored &#8220;How can we think globally and act locally in order to build effective diversity, equity and inclusion (DEI) strategies?&#8221;, discussing the importance of cultural and political context in DEI planning. The session highlighted unconscious bias, data examination, and the evolving DEI journey for global organisations. Hosted with the IFC during our Global Goals 2022 Summit.",2022-09-21 00:00:00,Insights,https://drive.google.com/file/d/1mHMl1NYwGR94G7NuRY-QS634jgEHJ9IN/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416013,Global Goals 2022 &#8211; Day 2_WEBINAR_AMREF,https://businessfightspoverty.org/global-goals-2022-day-2_webinar_amref,"Our webinar explored &#8220;How can multi-stakeholder platforms drive engagement and behaviour change? Lessons from addressing health issues in East Africa,&#8221; discussing challenges and opportunities in sustaining engagement for tackling global public health issues. We examined rapid collaborations between governments, companies, media, mobile apps, and NGOs during the COVID-19 response. Hosted with Amref and the National Business Compact on Coronavirus during our Global Goals 2022 Summit.",2022-09-21 00:00:00,Insights,https://drive.google.com/file/d/1WFlpwsjAjgi4oeQg9EJL4wo9qJDOgg_e/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416011,Global Goals 2022 &#8211; Day 2_WORKSHOP_BARCLAYS,https://businessfightspoverty.org/global-goals-2022-day-2_workshop_barclays,"Our workshop explored &#8220;How can innovations in workforce development programmes address racial equity and inclusion issues?&#8221; and emphasized the importance of centering equity in a post-Covid era. Multinationals can leverage resources to support workforce development, but must address corporate cultural and structural bias. Hosted with Barclays during our Global Goals 2022 Summit.",2022-09-21 00:00:00,Insights,https://drive.google.com/file/d/1t4V3he1T_1MsbzOlR6WewhMMlYimL7n5/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416009,Global Goals 2022 &#8211; Day 1_WORKSHOP_RECKITT,https://businessfightspoverty.org/global-goals-2022-day-1_workshop_reckitt,"Our workshop explored &#8220;How can we accelerate access to clean water, sanitation and hygiene?&#8221; and addressed the challenges of achieving SDG6. Community-led social businesses, blended international finance, and corporate support can provide effective solutions. Hosted with Reckitt during our Global Goals 2022 Summit.",2022-09-20 00:00:00,Insights,https://drive.google.com/file/d/1_lZJKJLdSV9l2H_Qii-aZ7q8dTh8Vdmh/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416007,Global Goals 2022 &#8211; Day 1_WEBINAR_ABINBEV,https://businessfightspoverty.org/global-goals-2022-day-1_webinar_abinbev,"Our webinar explored &#8220;How can business partner to help small retailers thrive? Lessons from the country-level&#8221; and discussed supporting SMBs in maximising fintech benefits. Simple tools, training, and improved access to finance through partnerships are key approaches. Hosted with AB InBev during our Global Goals 2022 Summit.",2022-09-20 00:00:00,Insights,https://drive.google.com/file/d/1MZy3FwLKeEfixb8hf4OY00uSWwMNgHQx/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416005,Global Goals 2022 &#8211; Day 1_WORKSHOP_META,https://businessfightspoverty.org/global-goals-2022-day-1_workshop_meta,"Our workshop explored &#8220;How can business drive climate justice through supply chains?&#8221; and examined practical insights, tactics, and innovations for people-centred climate change efforts. Collaboration on climate justice solutions, including fair wage initiatives, is crucial. Hosted with Meta during our Global Goals 2022 Summit.",2022-09-20 00:00:00,Insights,https://drive.google.com/file/d/12xpw-9Cz4WjX9uP6V_Yhuk258zfCToUq/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
424308,Together for 2022 Workshop &#8211; Impact,https://businessfightspoverty.org/together-for-2022-workshop-impact,"Our workshop explored &#8220;Where Do the Gaps Remain in Impact Measuring That Will Unlock Greater Business Action in 2022, and How Do We Act on Them?&#8221; Participants emphasized the need for more detailed, standardized, and comparable data to build fairer, greener societies. They discussed strategies for creating a regenerative economy that promotes inclusion, highlighting cross-sector partnerships as effective tools for sharing best practices, training stakeholders, and designing scalable initiatives. Hosted during our Together for 2022 Summit.",2022-06-16 16:03:44,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Togetherfor2022-impact.pdf,✅,,,,,,,,uploaded,uploaded,,,
424307,Together for 2022 Workshop &#8211; Learning,https://businessfightspoverty.org/together-for-2022-workshop-learning,"Our workshop explored &#8220;What Are the Skills We Need Now, and How Can We Best Learn Them in Order to Deliver a More Equitable and Resilient Future?&#8221; Participants stressed the importance of lifelong learning and collective efforts among businesses, governments, and NGOs to promote economic inclusion, particularly for young people, through mentoring programs, technical training, and personal skills development. They emphasised that investing in leadership, social, and emotional skills not only prepares individuals for future challenges but also fosters entrepreneurship, intrapreneurship, and social innovation, ultimately building trust among stakeholders Hosted during our Together for 2022 Summit.",2022-06-16 16:00:04,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Together-for-2022-Learning.pdf,✅,,,,,,,,uploaded,uploaded,,,
416003,Global Summit 2022 &#8211; Day 3_WORKSHOP,https://businessfightspoverty.org/global-summit-2022-day-3_workshop,"Our workshop explored &#8220;How can business best support the livelihoods of refugees?&#8221; discussing promising engagement models for immediate and long-term support. We examined ways to scale efforts, tackle bottlenecks, and enhance action. Hosted with Visa during our Global 2022 Summit.",2022-06-15 00:00:00,Insights,https://drive.google.com/file/d/1Ir1Jtl72rvKjzbDI6EXQtVvbxn8iqls-/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
416001,Global Summit 2022 &#8211; Day 3_WEBINAR,https://businessfightspoverty.org/global-summit-2022-day-3_webinar,"Our webinar explored &#8220;How do we apply a climate justice lens to build business and community resilience?&#8221; discussing the meaning of climate justice, equity, and resilience. We emphasized a human rights-based approach involving businesses and local partners tackling climate change. Hosted with Change by Degrees during our Global 2022 Summit.",2022-06-15 00:00:00,Insights,https://drive.google.com/file/d/1BOLwVob09wtOvxIBNsigXUoTJo9zfODU/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415999,Global Summit 2022 &#8211; Day 2_WORKSHOP,https://businessfightspoverty.org/global-summit-2022-day-2_workshop,"Our workshop explored &#8220;What difference does tackling restrictive gender norms make to micro-enterprise and other social impact programmes?&#8221; using research from Kenya, Tanzania, and Afghanistan. We discussed practical interventions for challenging gender norms and empowering women&#8217;s micro-enterprises. Hosted during our Global 2022 Summit.",2022-06-14 00:00:00,Insights,https://drive.google.com/file/d/1RggaamN2_PjokAgAIBREbqES3TTWIskE/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415997,Global Summit 2022 &#8211; Day 2_WEBINAR,https://businessfightspoverty.org/global-summit-2022-day-2_webinar,"Our webinar explored &#8220;How can business support the economic inclusion of LGBTI people and persons with disabilities in emerging markets?&#8221; discussing recent examples, good practices, and lessons learned. We considered IFC research on inclusive banking&#8217;s role in supporting diverse employees and customers. Hosted with IFC during our Global 2022 Summit.",2022-06-14 00:00:00,Insights,https://drive.google.com/file/d/17UKcevAgan70J1zgaEbbde1g-vMrIbsR/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
424306,Together for 2022 Workshop &#8211; Gender,https://businessfightspoverty.org/together-for-2022-workshop-gender,"Our workshop explored &#8220;Reversing the Losses: How Can We Accelerate Gender Equity in 2022?&#8221;. It addressed the heightened impact of COVID-19 on women, discussing economic challenges, increased domestic responsibilities, and rising domestic violence. Participants advocated for the creation of more resilient socio-economic systems, increased funding for women-led initiatives, and stronger accountability mechanisms to accelerate gender equity and empower women in the face of ongoing challenges. Hosted during our Together for 2022 Summit.",2022-06-13 15:55:51,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Together-for-2022-Gender.pdf,✅,,,,,,,,uploaded,uploaded,,,
424305,Together for 2022 Workshop &#8211; Climate Justice,https://businessfightspoverty.org/together-for-2022-workshop-climate-justice,"Our workshop explored &#8220;What is the role of business, and how can business place people at the heart of climate action?&#8221;. Participants discussed how businesses should prioritise people in their climate action strategies, emphasising the need for companies to integrate human rights, climate action, and social impact. They also explored the role of cross-sector partnerships in supporting vulnerable populations and stressed the importance of inclusivity and resilience in corporate commitments to net-zero emissions. Hosted during our Together for 2022 Summit.",2022-06-13 15:51:19,Insights,https://businessfightspoverty.org/wp-content/uploads/2024/05/Together-for-2022-Climate-Justice-.pdf,✅,,,,,,,,uploaded,uploaded,,,
415995,Global Summit 2022 &#8211; Day 1_WORKSHOP,https://businessfightspoverty.org/global-summit-2022-day-1_workshop,"Our workshop explored &#8220;How do we work together to tackle multidimensional poverty?&#8221; examining the roles of business, government, and civil society in alleviating global issues. We delved into thought-provoking questions on driving purposeful change and poverty solutions. Hosted during our Global 2022 Summit.",2022-06-13 00:00:00,Insights,https://drive.google.com/file/d/1O-7cnCUqPypC2b7fSzuCy_AkhlcAkCoM/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415993,Global Summit 2022 &#8211; Day 1_WEBINAR,https://businessfightspoverty.org/global-summit-2022-day-1_webinar,Our webinar explored &#8220;How can businesses tackle the new wave of poverty?&#8221; discussing current poverty trends and the importance of a multidimensional approach. We highlighted collaborative action&#8217;s role in addressing systemic issues and the reasons businesses should act. Hosted during our Global 2022 Summit.,2022-06-13 00:00:00,Insights,https://drive.google.com/file/d/1eCFEkEFCylu5ByPglv7glE2zZgQDjyyo/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415991,Gender 2022 &#8211; Day 2 Webinar 2,https://businessfightspoverty.org/gender-2022-day-2-webinar-2,"Our webinar explored &#8220;How can business help strengthen the care economy?&#8221; emphasizing the care economy&#8217;s importance for gender equity progress. Experts shared business actions promoting growth, innovation, and investment in the care sector. Hosted with IDRC during our Gender 2022 Summit.",2022-03-09 00:00:00,Insights,https://drive.google.com/file/d/1tzSQKoRxMIqDd5QBaQskIj7A3hBcUaWi/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415989,Gender 2022 &#8211; Day 2 Webinar 1,https://businessfightspoverty.org/gender-2022-day-2-webinar-1,"Our webinar explored &#8220;How can businesses help prevent and tackle GBV in the workplace and value chain?&#8221; with a focus on ending violence and abuse experienced by millions of women worldwide. We discussed challenging GBV normalisation, allyship in practice, and businesses&#8217; role in protecting women. Hosted with Avon during our Gender 2022 Summit.",2022-03-09 00:00:00,Insights,https://drive.google.com/file/d/1TyVTFChiBAnzD8YgJslIFmU8EcMeQqFm/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415987,Gender 2022 &#8211; Day 1 Webinar 2,https://businessfightspoverty.org/gender-2022-day-1-webinar-2,Our webinar explored &#8220;How can we drive gender equity through responsible sourcing?&#8221; and examined the potential of responsible sourcing to improve millions of women workers&#8217; lives globally. We discussed incentivising business leaders to prioritise women&#8217;s wellbeing in supply chains. Hosted with UN Foundation during our Gender 2022 Summit.,2022-03-08 00:00:00,Insights,https://drive.google.com/file/d/1EFnsyEWlFfRcjcQXwVIoGFqAKJ9ZR3Lk/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
415985,Gender 2022 &#8211; Day 1 Webinar 1,https://businessfightspoverty.org/gender-2022-day-1-webinar-1,"Our webinar explored &#8220;What can we learn from women leaders in the fight for climate justice?&#8221; by discussing barriers impacting women and solutions for businesses to address inequalities. The panel emphasised the intersection of gender and climate change, a crucial theme for future work. Hosted during our Gender 2022 Summit.",2022-03-08 00:00:00,Insights,https://drive.google.com/file/d/1OBLWzNwsKK76sxExcDPXvGpded8hrPeo/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433454,&#8211;,https://businessfightspoverty.org/433454,"Our workshop explored &#8220;How do we transfer the learning of rapid collaboration for transformational change, learnt during the pandemic, to the challenges ahead?&#8221; Participants emphasised the importance of agility, adaptability, and a focus on core values such as human rights and positive social impact. Inclusion of vulnerable voices in decision-making processes and fostering a collaborative mindset will ensure transformational change in addressing future challenges. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1EFuYBjxwOjpW8dXcO62aTwbl4Z-kflh7/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433207,&#8211;,https://businessfightspoverty.org/433207,"Our workshop explored &#8220;How do we transfer the learning of rapid collaboration for transformational change, learnt during the pandemic, to the challenges ahead?&#8221; Participants emphasised the importance of agility, adaptability, and a focus on core values such as human rights and positive social impact. Inclusion of vulnerable voices in decision-making processes and fostering a collaborative mindset will ensure transformational change in addressing future challenges. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1EFuYBjxwOjpW8dXcO62aTwbl4Z-kflh7/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
433123,&#8211;,https://businessfightspoverty.org/433123,"Our workshop explored &#8220;How do we transfer the learning of rapid collaboration for transformational change, learnt during the pandemic, to the challenges ahead?&#8221; Participants emphasised the importance of agility, adaptability, and a focus on core values such as human rights and positive social impact. Inclusion of vulnerable voices in decision-making processes and fostering a collaborative mindset will ensure transformational change in addressing future challenges. Hosted during our Together for 2022 Summit.",2022-01-17 00:00:00,Insights,https://drive.google.com/file/d/1EFuYBjxwOjpW8dXcO62aTwbl4Z-kflh7/view?usp=drive_link,✅,,,,,,,,uploaded,uploaded,,,
